tmdb_id,title,release_date,budget,runtime,genres,popularity,vote_average,vote_count,production_companies,directors,cast,imdb_id,mpaa_rating,collection_id,lead_actor_1_name,lead_actor_1_id,lead_actor_1_character,lead_actor_2_name,lead_actor_2_id,lead_actor_2_character,opening_weekend_domestic
323262,Holidays,22/4/16,0,105,"['Comedy', 'Horror', 'Fantasy', 'Mystery']",2.4276,4.9,512,"['Distant Corners Entertainment Group Inc.', 'XYZ Films']","['Anthony Scott Burns', 'Nicholas McCarthy', 'Adam Egypt Mortimer', 'Gary Shore', 'Kevin Smith', 'Sarah Adina Smith', 'Scott Stewart', 'Kevin Kölsch', 'Dennis Widmyer']","['Madeleine Coghlan', 'Savannah Kennick', 'Rick Peters', 'Kate Rachesky', 'Marilyn Flores']",tt4419364,R,,Madeleine Coghlan,1676584,"Maxine (segment ""Valentine's Day"")",Savannah Kennick,2111450,"Heidi (segment ""Valentine's Day"")",2524
396557,Kids in Love,26/8/16,0,87,"['Drama', 'Romance']",2.7632,5.752,119,"['Londinium Films', 'Ealing Studios']",['Chris Foggin'],"['Will Poulter', 'Alma Jodorowsky', 'Sebastian de Souza', 'Preston Thompson', 'Cara Delevingne']",tt3215826,,,Will Poulter,93491,Jack,Alma Jodorowsky,1096167,Evelyn,2553
347881,The Confirmation,18/3/16,0,101,"['Drama', 'Comedy']",3.1123,6.408,190,"['Lighthouse Pictures', 'Bungalow Media + Entertainment', 'Sapphire Fire Limited']",['Bob Nelson'],"['Clive Owen', 'Jaeden Martell', 'Maria Bello', 'Tim Blake Nelson', 'Patton Oswalt']",tt4210080,PG-13,,Clive Owen,2296,Walt,Jaeden Martell,1274508,Anthony,762
370755,Paterson,17/11/16,5000000,118,"['Drama', 'Comedy', 'Romance']",3.6899,7.111,1994,"['K5 International', 'Le Pacte', 'Inkjet Productions', 'Animal Kingdom']",['Jim Jarmusch'],"['Adam Driver', 'Golshifteh Farahani', 'Rizwan Manji', 'Barry Shabaka Henley', 'William Jackson Harper']",tt5247022,,,Adam Driver,1023139,Paterson,Golshifteh Farahani,229932,Laura,69335
267192,Genius,10/6/16,0,104,"['History', 'Drama']",3.4513,6.5,712,"['Pinewood Pictures', 'Desert Wolf Productions', 'Michael Grandage Company', 'Riverstone Pictures', 'Summit Entertainment']",['Michael Grandage'],"['Colin Firth', 'Jude Law', 'Nicole Kidman', 'Laura Linney', 'Guy Pearce']",tt1703957,PG-13,,Colin Firth,5472,Max Perkins,Jude Law,9642,Thomas Wolfe,98274
404461,The Curse of Robert the Doll,12/9/16,0,79,['Horror'],2.0162,3.5,55,['North Bank Entertainment'],['Andrew Jones'],"['Nigel Barber', 'Tiffany Ceri', 'Suzie Frances Garton', 'Lee Bane', 'Chris Bell']",tt5001436,,479692,Nigel Barber,1404403,Walter Berenson,Tiffany Ceri,1572898,Emily Barker,40261
371645,Hunt for the Wilderpeople,31/3/16,2500000,101,"['Adventure', 'Comedy', 'Drama']",2.4892,7.652,2205,"['Defender Films', 'Piki Films', 'Curious Films']",['Taika Waititi'],"['Sam Neill', 'Julian Dennison', 'Rima Te Wiata', 'Rachel House', 'Tioreore Ngatai-Melbourne']",tt4698684,PG-13,,Sam Neill,4783,Hec,Julian Dennison,1139349,Ricky,78439
323675,Ride Along 2,14/1/16,40000000,102,"['Action', 'Comedy']",2.3822,6.261,1755,"['Reel Chefs Catering', 'Universal Pictures', 'Will Packer Productions', 'Cube Vision']",['Tim Story'],"['Kevin Hart', 'Ice Cube', 'Olivia Munn', 'Tika Sumpter', 'Ken Jeong']",tt2869728,PG-13,376650,Kevin Hart,55638,Ben Barber,Ice Cube,9778,James Payton,35243095
342737,20th Century Women,28/12/16,7000000,118,['Drama'],2.6003,7.312,1205,"['Annapurna Pictures', 'Archer Gray', 'Modern People']",['Mike Mills'],"['Annette Bening', 'Elle Fanning', 'Greta Gerwig', 'Billy Crudup', 'Lucas Jade Zumann']",tt4385888,R,,Annette Bening,516,Dorothea,Elle Fanning,18050,Julie,111200
369524,The Comedian,9/12/16,15000000,120,['Comedy'],2.3816,5.71,167,"['Anvil Films', 'Cinelou Films', 'Linson Entertainment']",['Taylor Hackford'],"['Robert De Niro', 'Leslie Mann', 'Danny DeVito', 'Edie Falco', 'Harvey Keitel']",tt1967614,R,,Robert De Niro,380,Jackie Burke,Leslie Mann,41087,Harmony Schiltz,10723
283378,Fallen,10/11/16,0,91,"['Drama', 'Fantasy', 'Romance']",2.0688,6.107,1645,"['Apex Entertainment', 'Silver Reel', 'Mayhem Pictures', 'Lotus Entertainment']",['Scott Hicks'],"['Addison Timlin', 'Jeremy Irvine', 'Juliet Aubrey', 'Harrison Gilbertson', 'Lola Kirke']",tt1564777,PG-13,,Addison Timlin,56542,Lucinda Price,Jeremy Irvine,225692,Daniel Grigori,647425
270007,Take Down,5/5/16,0,107,['Thriller'],2.0589,5.8,197,['Pinewood Studios'],['Jim Gillespie'],"['Jeremy Sumpter', 'Phoebe Tonkin', 'Sebastian Koch', 'Ed Westwick', 'Dominic Sherwood']",tt2782844,,,Jeremy Sumpter,65838,Kyle Hartmann,Phoebe Tonkin,145247,Amy Tilton,23864
146198,Triple 9,19/2/16,20000000,115,"['Action', 'Crime', 'Adventure', 'Thriller']",2.3451,5.981,2218,"['Surefire Capital', 'Worldview Entertainment', 'Sierra Pictures', 'Anonymous Content', 'MadRiver Pictures']",['John Hillcoat'],"['Casey Affleck', 'Chiwetel Ejiofor', 'Anthony Mackie', 'Kate Winslet', 'Woody Harrelson']",tt1712261,R,,Casey Affleck,1893,Chris Allen,Chiwetel Ejiofor,5294,Michael Atwood,6109085
351339,Anthropoid,12/8/16,0,120,"['History', 'Thriller', 'War']",2.6104,7.139,1102,"['22h22', 'Lucky Man Films', 'Silver A', 'LD Entertainment']",['Sean Ellis'],"['Jamie Dornan', 'Cillian Murphy', 'Charlotte Le Bon', 'Anna Geislerová', 'Harry Lloyd']",tt4190530,R,,Jamie Dornan,1254583,Jan Kubiš,Cillian Murphy,2037,Josef Gabčík,1233519
404073,Ghost Team,21/7/16,0,83,"['Comedy', 'Horror']",2.8746,4.61,68,"['Tandem Pictures', 'Mott Street Pictures', 'East 2 West Entertainment', 'Preferred Content']",['Oliver Irving'],"['Amy Sedaris', 'Martin Barabas', 'Justin Long', 'Jon Heder', 'David Krumholtz']",tt5115546,PG-13,,Amy Sedaris,12110,Victoria,Martin Barabas,1899227,Detective Whittards,4499
376866,Jackie,2/12/16,9000000,100,['Drama'],1.8361,6.455,2389,"['LD Entertainment', 'Protozoa Pictures', 'Fabula', 'Bliss Media', 'Wild Bunch', 'Why Not Productions', 'Endemol Shine Studios', 'Fox Searchlight Pictures']",['Pablo Larraín'],"['Natalie Portman', 'Peter Sarsgaard', 'Greta Gerwig', 'Billy Crudup', 'John Hurt']",tt1619029,R,,Natalie Portman,524,Jackie Kennedy,Peter Sarsgaard,133,Robert Kennedy,278715
377264,Morgan,1/9/16,8000000,92,"['Horror', 'Science Fiction', 'Thriller']",1.92,5.808,1554,"['TSG Entertainment', '20th Century Fox', 'Burk A Project', 'Isobel Griffiths', 'Scott Free Productions']",['Luke Scott'],"['Kate Mara', 'Anya Taylor-Joy', 'Toby Jones', 'Rose Leslie', 'Boyd Holbrook']",tt4520364,R,,Kate Mara,51072,Lee Weathers,Anya Taylor-Joy,1397778,Morgan,2012709
335778,Risen,18/2/16,20000000,107,"['Action', 'Adventure', 'Drama', 'History', 'Mystery']",2.3453,6.254,904,"['Patrick Aiello Productions', 'Affirm Films', 'Columbia Pictures', 'LD Entertainment']",['Kevin Reynolds'],"['Joseph Fiennes', 'Peter Firth', 'Cliff Curtis', 'Tom Felton', 'Mark Killeen']",tt3231054,PG-13,,Joseph Fiennes,12763,Clavius,Peter Firth,22109,Pontius Pilate,11801271
308529,Kickboxer: Vengeance,14/7/16,17000000,90,"['Action', 'Drama']",2.4919,5.1,436,"['Headmon Entertainment & Productions', 'Radar Pictures']",['John Stockwell'],"['Alain Moussi', 'Dave Bautista', 'Sara Malakul Lane', 'Jean-Claude Van Damme', 'Darren Shahlavi']",tt3082898,NR,522871,Alain Moussi,1427888,Kurt Sloane,Dave Bautista,543530,Tong Po,143151
416149,The Perfect Weapon,9/9/16,2000000,87,"['Science Fiction', 'Action', 'Thriller']",2.368,3.7,78,"['Boundless Pictures', 'Arramis Films', 'VMI Worldwide', 'Paar Productions', 'Inopia Films', 'The Fyzz', 'Steamroller Productions']",['Titus Paar'],"['Steven Seagal', 'Sasha Jackson', 'Johnny Messner', 'Richard Tyson', 'Sandra Yap']",tt4616250,R,,Steven Seagal,23880,The Director,Sasha Jackson,212985,Nina,10691
353728,Closet Monster,15/7/16,0,90,"['Drama', 'Fantasy', 'Mystery']",2.5982,7.07,286,"['Best Boy Productions', 'Rhombus Media']",['Stephen Dunn'],"['Connor Jessup', 'Aaron Abrams', 'Joanne Kelly', 'Aliocha Schneider', 'Sofia Banzhaf']",tt3638396,,,Connor Jessup,529003,Oscar Madly (18),Aaron Abrams,56262,Peter Madly,6118
410988,The Stakelander,14/10/16,0,85,"['Action', 'Horror']",2.6926,5.774,175,"['Berserker Entertainment', 'Glass Eye Pix', 'Last Pictures']","['Dan Berk', 'Robert Olsen']","['Connor Paolo', 'Nick Damici', 'Laura Abramsen', 'A.C. Peterson', 'Steven Williams']",tt5843670,,473843,Connor Paolo,4738,Martin,Nick Damici,67580,Mister,34752
213681,Masterminds,29/9/16,25000000,95,"['Action', 'Comedy', 'Crime']",2.5998,5.758,1810,"['Broadway Video', 'Relativity Media', 'Michaels-Goldwyn']",['Jared Hess'],"['Zach Galifianakis', 'Owen Wilson', 'Kristen Wiig', 'Kate McKinnon', 'Leslie Jones']",tt2461150,PG-13,,Zach Galifianakis,58225,David Ghantt,Owen Wilson,887,Steve Chambers,6541205
376233,"Life, Animated",1/7/16,0,91,['Documentary'],2.6375,7.436,141,"['A&E IndieFilms', 'Motto Pictures', 'Roger Ross Williams Productions']",['Roger Ross Williams'],"['Owen Suskind', 'Ron Suskind', 'Jonathan Freeman', 'Gilbert Gottfried']",tt3917210,,,Owen Suskind,1569938,Himself,Ron Suskind,1230145,Himself,21883
284564,31,15/9/16,1500000,102,"['Horror', 'Thriller']",5.2368,5.439,837,"['Spectacle Entertainment Group', 'Windy Hill Pictures', 'Protagonist Pictures', 'Bow + Arrow Entertainment', 'PalmStar Media', 'Spookshow International Films']",['Rob Zombie'],"['Sheri Moon Zombie', 'Richard Brake', 'Meg Foster', 'Malcolm McDowell', 'Daniel Roebuck']",tt3835080,,,Sheri Moon Zombie,21319,Charly,Richard Brake,3901,Doom-Head,779820
300667,3 Generations,27/10/16,10000000,87,"['Comedy', 'Drama']",2.153,6.4,439,"['IM Global', 'Big Beach']",['Gaby Dellal'],"['Elle Fanning', 'Susan Sarandon', 'Naomi Watts', 'Tate Donovan', 'Maria Dizzia']",tt4158624,,,Elle Fanning,18050,Ray,Susan Sarandon,4038,Dolly,105215
329440,The Forest,7/1/16,10000000,93,"['Horror', 'Thriller', 'Mystery']",2.0003,5.223,1814,"['Lava Bear Films', 'AI Film', 'Phantom Four']",['Jason Zada'],"['Natalie Dormer', 'Eoin Macken', 'Stephanie Vogt', 'Osamu Tanpopo', 'Yasuo Tobishima']",tt3387542,R,,Natalie Dormer,58502,Sara / Jess Price,Eoin Macken,111801,Rob,12741176
354859,The Promise,2/12/16,90000000,133,"['History', 'Romance', 'Drama']",2.0199,6.879,490,"['Babieka Films', 'Wonderful Films', 'Survivor Pictures', 'Open Road Films']",['Terry George'],"['Oscar Isaac', 'Charlotte Le Bon', 'Christian Bale', 'Daniel Giménez Cacho', 'Tom Hollander']",tt4776998,PG-13,,Oscar Isaac,25072,Mikael Boghosian,Charlotte Le Bon,1021684,Ana Khesarian,4095718
328429,Approaching the Unknown,3/6/16,0,90,"['Thriller', 'Drama', 'Science Fiction']",2.6145,5.297,325,"['Rooftop Films', '3311 Productions', 'Loveless', 'TideRock Films']",['Mark Elijah Rosenberg'],"['Mark Strong', 'Luke Wilson', 'Sanaa Lathan', 'Anders Danielsen Lie', 'Charles Baker']",tt2674430,R,,Mark Strong,2983,Captain William D. Stanaforth,Luke Wilson,36422,Louis 'Skinny' Skinner (CapCom),6476
333667,Rock Dog,8/7/16,60000000,90,"['Animation', 'Adventure', 'Comedy', 'Family', 'Music']",2.9202,6.246,307,"['Dream Factory Group', 'Reel FX Creative Studios', 'Mandoo Pictures', 'Eracme Entertainment', 'Summit Entertainment', 'Huayi Brothers Pictures', 'Tencent Pictures']",['Ash Brannon'],"['Luke Wilson', 'Eddie Izzard', 'J.K. Simmons', 'Lewis Black', 'Kenan Thompson']",tt2822672,PG,837216,Luke Wilson,36422,Bodi (voice),Eddie Izzard,1926,Angus Scattergood (voice),3704749
351211,Blair Witch,15/9/16,5000000,89,"['Thriller', 'Horror']",1.8713,5.227,1991,"['Vertigo Entertainment', 'Lionsgate', 'Room 101', 'Snoot Entertainment']",['Adam Wingard'],"['James Allen McCune', 'Callie Hernandez', 'Brandon Scott', 'Corbin Reid', 'Valorie Curry']",tt1540011,R,64750,James Allen McCune,1223879,James Donahue,Callie Hernandez,1486488,Lisa Arlington,9576057
340488,Salt and Fire,7/12/16,0,98,"['Drama', 'Thriller']",2.617,4.9,80,"['Benaroya Pictures', 'Skellig Rock', 'Construction Film', 'Canana', 'International Film Trust', 'The Fyzz']",['Werner Herzog'],"['Veronica Ferres', 'Michael Shannon', 'Gael García Bernal', 'Volker Michalowski', 'Lawrence Krauss']",tt4441150,,,Veronica Ferres,23524,Laura Sommerfeld,Michael Shannon,335,Matt Riley,18370
374473,"I, Daniel Blake",21/10/16,0,100,['Drama'],2.6262,7.712,1486,"['Sixteen Films', 'Why Not Productions', 'Wild Bunch', 'BBC Film', 'Les Films du Fleuve', 'France 2 Cinéma']",['Ken Loach'],"['Dave Johns', 'Hayley Squires', 'Briana Shann', 'Dylan McKiernan', 'Kate Rutter']",tt5168192,,,Dave Johns,1554383,Dan,Hayley Squires,1182598,Katie,18682
330483,The Choice,4/2/16,10000000,111,"['Drama', 'Romance']",1.8244,7.2,1932,"['Lionsgate', 'Nicholas Sparks Productions', 'The Safran Company', 'Good Universe']",['Ross Katz'],"['Benjamin Walker', 'Teresa Palmer', 'Maggie Grace', 'Alexandra Daddario', 'Tom Welling']",tt3797868,PG-13,,Benjamin Walker,239996,Travis Parker,Teresa Palmer,20374,Gabby Holland,6050443
399894,Daylight's End,16/4/16,2000000,120,"['Action', 'Horror', 'Science Fiction']",1.8061,5.845,184,"['Carolina Film Works', 'Indigo Pictures', 'Throttle Films']",['William Kaufman'],"['Johnny Strong', 'Lance Henriksen', 'Louis Mandylor', 'Hakeem Kae-Kazim', 'Farah White']",tt3007132,,,Johnny Strong,12796,Thomas Rourke,Lance Henriksen,2714,Frank Hill,6729
234004,Ratchet & Clank,13/4/16,20000000,94,"['Action', 'Adventure', 'Animation', 'Family']",3.5248,5.776,644,"['Blockade Entertainment', 'CNHK Media China', 'Rainmaker Entertainment']","['Jericca Cleland', 'Kevin Munroe']","['James Arnold Taylor', 'David Kaye', 'Jim Ward', 'Paul Giamatti', 'Armin Shimerman']",tt2865120,PG,,James Arnold Taylor,19506,Ratchet (voice),David Kaye,84490,Clank (voice),4869278
290825,Yoga Hosers,8/7/16,5000000,88,"['Comedy', 'Fantasy', 'Horror']",3.4123,4.639,464,"['Invincible Pictures Corp.', 'Abbolita Productions', 'Destro Films', 'SModcast Pictures', 'View Askew Productions']",['Kevin Smith'],"['Lily-Rose Depp', 'Harley Quinn Smith', 'Natasha Lyonne', 'Adam Brody', 'Vanessa Paradis']",tt3838992,,,Lily-Rose Depp,1459885,Colleen Collette,Harley Quinn Smith,576173,Colleen McKenzie,5271
318850,The Young Messiah,10/3/16,18500000,120,['Drama'],2.4047,6.4,143,"['Ocean Blue Entertainment', 'CJ Entertainment', '1492 Pictures']",['Cyrus Nowrasteh'],"['Adam Greaves-Neal', 'Sara Lazzaro', 'Vincent Walsh', 'Sean Bean', 'Jonathan Bailey']",tt1002563,PG-13,,Adam Greaves-Neal,1465324,Jesus,Sara Lazzaro,124760,Mary,3294876
378441,Notes on Blindness,1/7/16,0,90,"['Drama', 'Documentary']",2.207,6.986,69,"[""Archer's Mark"", 'Impact Partners', 'Creative England', 'ARTE', 'BBC Storyville', 'Cinephil', 'The Bertha Foundation', 'Fee Fie Foe', '104 Films', 'Agat Films & Cie / Ex Nihilo', 'BFI']","['James Spinney', 'Pete Middleton']","['John M. Hull', 'Marilyn Hull', 'Dan Renton Skinner', 'Simone Kirby', 'Eileen Davies']",tt5117222,,,John M. Hull,1643917,Himself (voice),Marilyn Hull,1362643,Herself (voice),26647
378018,The Void,22/9/16,0,90,"['Mystery', 'Horror', 'Science Fiction']",1.6607,6.007,1362,"['XYZ Films', '120dB Films', 'JoBro Productions', 'Cave Painting Pictures', 'The Salt Company']","['Jeremy Gillespie', 'Steven Kostanski']","['Aaron Poole', 'Kathleen Munroe', 'Art Hindle', 'Daniel Fathers', 'Kenneth Welsh']",tt4255304,,,Aaron Poole,180942,Daniel Carter,Kathleen Munroe,168610,Allison,50026
408508,Blue Jay,7/10/16,0,81,"['Drama', 'Romance']",2.2302,7.008,513,['Duplass Brothers Productions'],['Alexandre Lehmann'],"['Mark Duplass', 'Sarah Paulson', 'Clu Gulager', 'James Andrews', 'Harris Benbury']",tt5912454,NR,,Mark Duplass,45407,Jim,Sarah Paulson,34490,Amanda,5159
402334,Brotherhood,2/9/16,0,104,"['Crime', 'Drama']",2.2989,6.006,89,"['Unstoppable Entertainment', 'Carpalla Films', 'Ingenious Media', 'Lionsgate']",['Noel Clarke'],"['Noel Clarke', 'Arnold Oceng', 'Shanika Warren-Markland', 'Adjoa Andoh', 'Cornell John']",tt5193784,,159603,Noel Clarke,76242,Sam Peel,Arnold Oceng,573737,Henry,2632270
404141,Nick Cave & The Bad Seeds: One More Time with Feeling,2/9/16,0,113,"['Documentary', 'Music']",2.1303,7.9,101,"['Pulse Films', 'Iconoclast', 'JW Films']",['Andrew Dominik'],"['Nick Cave', 'Warren Ellis', 'Jim Sclavunos', 'Susie Bick', 'Earl Cave']",tt5777628,PG,,Nick Cave,39516,Self,Warren Ellis,39517,Self,549910
374461,Mr. Church,16/9/16,8000000,104,['Drama'],2.1111,7.403,499,"['Shenghua Entertainment', 'Cinelou Films', 'Envision Media Arts', 'Voltage Pictures']",['Bruce Beresford'],"['Eddie Murphy', 'Britt Robertson', 'Natascha McElhone', 'Xavier Samuel', 'Lucy Fry']",tt4196848,PG-13,,Eddie Murphy,776,Henry Church,Britt Robertson,52018,Charlotte 'Charlie' Brooks,338551
379441,Greater,26/8/16,0,130,"['Family', 'Drama']",2.4275,7.182,110,[],['David Hunt'],"['Christopher Severio', 'Neal McDonough', 'Leslie Easterbrook', 'Nick Searcy', 'M.C. Gainey']",tt2950418,PG,,Christopher Severio,1568412,Brandon Burlsworth,Neal McDonough,2203,Marty Burlsworth,627974
274504,The Adderall Diaries,15/4/16,0,87,"['Thriller', 'Romance']",2.2333,5.3,220,"['Rabbit Bandini Productions', 'Windowseat Films']",['Pamela Romanowsky'],"['James Franco', 'Amber Heard', 'Ed Harris', 'Christian Slater', 'Wilmer Valderrama']",tt1735907,,,James Franco,17051,Stephen Elliott,Amber Heard,55085,Lana Edmond,5517
365995,Inside,14/2/16,0,85,"['Horror', 'Thriller']",2.4952,4.966,233,"['Embankment Films', 'Grand Piano Productions', 'Nostromo Pictures', 'Natixis Coficiné']",['Miguel Ángel Vivas'],"['Rachel Nichols', 'Laura Harring', 'Ben Temple', 'Gillian Apter', 'Andrea Tivadar']",tt5170810,,,Rachel Nichols,50347,Sarah Clark,Laura Harring,15007,Madeleine Sherman,171861
408272,Catfight,9/9/16,0,96,"['Comedy', 'Drama']",2.4332,5.517,202,['MPI Media Group'],['Onur Tukel'],"['Anne Heche', 'Alicia Silverstone', 'Ivana Miličević', 'Ariel Kavoussi', 'Sandra Oh']",tt5294198,,,Anne Heche,8256,Ashley,Alicia Silverstone,5588,Lisa,2666
381058,Silicon Cowboys,16/9/16,0,77,['Documentary'],2.2957,6.7,76,"['Fancy Film Post Services', 'Zipper Bros Films', 'Campfire Studios']",['Jason Cohen'],"['Rod Canion', 'Bill Murto', 'Jim Harris', 'Bill Fargo', 'Hugh Barnes']",tt4938484,NR,,Rod Canion,1799270,Self,Bill Murto,1799273,Self,5724
391626,The Offering,6/5/16,0,95,"['Mystery', 'Thriller', 'Horror']",2.9146,5.246,128,"['Boku Films', 'PEP Pictures']",['Kelvin Tong'],"['Matthew Settle', 'Elizabeth Rice', 'Pamelyn Chee', 'Jaymee Ong', 'Adina Herz']",tt3894404,,,Matthew Settle,33286,Sam Harris,Elizabeth Rice,79791,Jamie Waters,52627
341006,The Belko Experiment,17/3/16,5000000,89,"['Horror', 'Thriller']",1.9817,6.171,1601,"['Orion Pictures', 'Troll Court Entertainment', 'The Safran Company', 'BH Tilt']",['Greg McLean'],"['John Gallagher Jr.', 'Tony Goldwyn', 'Adria Arjona', 'John C. McGinley', 'Melonie Díaz']",tt1082807,R,,John Gallagher Jr.,17487,Mike Milch,Tony Goldwyn,3417,Barry Norris,4137230
316152,Free State of Jones,24/6/16,50000000,140,"['Action', 'Drama', 'History', 'War']",1.9178,6.767,1575,"['STXfilms', 'Huayi Brothers Pictures', 'IM Global', 'Route One Entertainment', 'Union Investment Partners', 'Vendian Entertainment', 'Bluegrass Films', 'Rahway Road Productions', 'Larger Than Life Productions']",['Gary Ross'],"['Matthew McConaughey', 'Gugu Mbatha-Raw', 'Mahershala Ali', 'Keri Russell', 'Jacob Lofland']",tt1124037,R,,Matthew McConaughey,10297,Newton Knight,Gugu Mbatha-Raw,1216606,Rachel,7572206
376530,The Eagle Huntress,2/11/16,0,87,"['Family', 'Documentary', 'Adventure']",1.9079,7.054,102,"['Kissaki Films', 'Stacey Reiss Productions', 'Artemis Rising', 'Impact Partners', 'Sony Pictures Classics']",['Otto Bell'],"['Daisy Ridley', 'Nurgaiv Aisholpan', 'Nurgaiv Rys', 'Alma Dalaykhan', 'Bosaga Rys']",tt3882074,,,Daisy Ridley,1315036,Narrator (voice),Nurgaiv Aisholpan,1570918,Herself,52574
337844,In Dubious Battle,8/10/16,10000000,110,['Drama'],1.9901,5.8,154,"['Thats Hollywood', 'Rabbit Bandini Productions', 'AMBI Group']",['James Franco'],"['James Franco', 'Nat Wolff', 'Selena Gomez', ""Vincent D'Onofrio"", 'Robert Duvall']",tt4411618,,,James Franco,17051,Mac McLeod,Nat Wolff,232006,Jim Nolan,113776
403232,Vigilante Diaries,1/9/16,4000000,107,"['Action', 'Crime', 'Thriller']",2.3898,4,56,"['Ton of Hats', 'Oscar Gold Productions', 'Seskri Produktionz']",['Christian Sesma'],"['Paul Sloan', 'Jessica Uberuaga', 'Michael Jai White', ""Quinton 'Rampage' Jackson"", 'Michael Madsen']",tt3903852,R,,Paul Sloan,78335,The Vigilante,Jessica Uberuaga,1437135,Red,1650
408626,City of Tiny Lights,12/9/16,3892200,110,"['Crime', 'Drama', 'Thriller']",2.3358,5.212,85,"['Sixteen Films', 'BBC Film', 'MEDIA Programme of the European Union', 'UK Film Council', 'NDF International', 'Fel-UK', 'Icon Productions']",['Pete Travis'],"['Riz Ahmed', 'Cush Jumbo', 'James Floyd', 'Billie Piper', 'Roshan Seth']",tt1966385,,,Riz Ahmed,53240,Tommy Akhtar,Cush Jumbo,1417351,Melody,34688
323676,The Boss,7/4/16,29000000,91,['Comedy'],2.0125,5.822,1371,"['Universal Pictures', 'On the Day', 'Gary Sanchez Productions']",['Ben Falcone'],"['Melissa McCarthy', 'Kristen Bell', 'Peter Dinklage', 'Kathy Bates', 'Tyler Labine']",tt2702724,R,,Melissa McCarthy,55536,Michelle Darnell,Kristen Bell,40462,Claire,23586645
184341,Hands of Stone,26/8/16,20000000,111,['Drama'],2.0148,6.6,437,"['La Piedra Films', 'Fuego Films', 'Epicentral Studios', 'The Weinstein Company', 'Keller Entertainment Group']",['Jonathan Jakubowicz'],"['Edgar Ramírez', 'Robert De Niro', 'Usher', 'Rubén Blades', 'Ana de Armas']",tt1781827,R,,Edgar Ramírez,25616,Roberto Duran,Robert De Niro,380,Ray Arcel,1751388
279641,Whiskey Tango Foxtrot,4/3/16,35000000,112,"['Comedy', 'Drama', 'War']",1.7794,6.3,1012,"['Paramount Pictures', 'Broadway Video', 'Little Stranger']","['Glenn Ficarra', 'John Requa']","['Tina Fey', 'Margot Robbie', 'Billy Bob Thornton', 'Martin Freeman', 'Josh Charles']",tt3553442,R,,Tina Fey,56323,Kim Barker,Margot Robbie,234352,Tanya Vanderpoel,7450275
